time_normal_1,temp_normal_1,time_normal_2,temp_normal_2,time_normal_3,temp_normal_3,time_clean_1,temp_clean_1,time_clean_2,temp_clean_2,time_clean_3,temp_clean_3,time_vas_1,temp_vas_1,time_vas_2,temp_vas_2,time_vas_3,temp_vas_3,time_nplc2,temp_nplc2,time_nplc3,temp_nplc3,time_nplc4,temp_nplc4,time_nplc5,temp_nplc5,time_nplc7,temp_nplc7,time_nplc10,temp_nplc10
96.271995,-191.533173,96.275995,-191.867218,96.266005,-192.013947,96.273996,-192.044189,96.270003,-192.099091,96.268,-191.886154,96.269991,-192.647842,96.269998,-192.670532,96.277992,-192.696884,,,,,,,,,,,,
96.289992,-191.516693,96.294003,-191.851105,96.283996,-192.063553,96.291999,-192.046204,96.287999,-192.1362,96.285995,-191.885361,96.287993,-192.607742,96.287992,-192.62352,96.295997,-192.667679,,,,,,,,,,,,
96.307996,-191.567322,96.312001,-191.874069,96.302005,-192.022827,96.309998,-192.051056,96.306001,-192.157608,96.304002,-191.877701,96.305993,-192.648239,96.305997,-192.666077,96.314001,-192.648239,,,,,,,,,,,,
96.325989,-191.560898,96.33,-191.895828,96.320006,-191.988525,96.328002,-192.099472,96.323996,-192.112,96.322,-191.918396,96.324002,-192.593567,96.323998,-192.602859,96.331995,-192.687958,,,,,,,,,,,,
96.343995,-191.570129,96.347999,-191.818085,96.337999,-192.034103,96.345993,-192.015961,96.342002,-192.106735,96.339998,-191.886154,96.341995,-192.592346,96.341997,-192.640137,96.349996,-192.713898,,,,,,,,,,,,
96.361993,-191.569336,96.366007,-191.861588,96.356002,-191.976837,96.363996,-192.052277,96.36,-192.097458,96.357999,-191.917999,96.359999,-192.635269,96.359999,-192.622726,96.367996,-192.717941,,,,,,,,,,,,
96.379992,-191.540817,96.384006,-191.870468,96.374004,-192.022415,96.381999,-192.045822,96.378,-192.126129,96.376,-191.876495,96.377998,-192.582626,96.377994,-192.619873,96.385996,-192.69606,,,,,,,,,,,,
96.397993,-191.496994,96.402004,-191.884537,96.392004,-192.022018,96.40001,-192.082123,96.395999,-192.162064,96.393999,-191.872055,96.395994,-192.571274,96.39599,-192.613388,96.403999,-192.641357,,,,,,,,,,,,
96.415994,-191.543198,96.419999,-191.839035,96.410002,-192.009125,96.418004,-191.995804,96.414,-192.077286,96.412003,-191.887375,96.414001,-192.59436,96.413997,-192.577744,96.421991,-192.695251,,,,,,,,,,,,
96.433999,-191.523529,96.438006,-191.870041,96.428011,-192.001846,96.435998,-192.042191,96.432005,-192.143875,96.430001,-191.898636,96.432004,-192.581787,96.431999,-192.614212,96.440003,-192.686325,,,,,,,,,,,,
96.451991,-191.542404,96.456005,-191.86319,96.446002,-191.977249,96.454,-192.047836,96.450004,-192.078888,96.448,-191.910355,96.449995,-192.615021,96.449993,-192.613388,96.457993,-192.672974,,,,,,,,,,,,
96.469995,-191.521118,96.474006,-191.890594,96.464002,-192.022018,96.472002,-192.010315,96.468,-192.099472,96.465998,-191.893021,96.467991,-192.571274,96.467999,-192.595963,96.475992,-192.71553,,,,,,,,,,,,
96.48799,-191.527924,96.492004,-191.864395,96.481999,-191.97403,96.490008,-192.019989,96.485994,-192.125305,96.483999,-191.926056,96.485996,-192.587051,96.485993,-192.658371,96.494,-192.673782,,,,,,,,,,,,
96.505999,-191.541992,96.510007,-191.839432,96.499999,-192.055893,96.507999,-192.070831,96.504001,-192.118454,96.502007,-191.851929,96.504,-192.624329,96.503999,-192.63649,96.511999,-192.691208,,,,,,,,,,,,
96.524003,-191.524323,96.527999,-191.875275,96.518005,-192.023209,96.525998,-192.038956,96.522,-192.063553,96.520006,-191.877289,96.521997,-192.594757,96.521996,-192.592346,96.529997,-192.696472,,,,,,,,,,,,
96.541991,-191.525528,96.545994,-191.876083,96.535998,-191.972397,96.543994,-192.055496,96.540004,-192.168106,96.538004,-191.918808,96.539992,-192.627182,96.54,-192.634048,96.54799,-192.653915,,,,,,,,,,,,
96.559995,-191.508255,96.564007,-191.832977,96.554007,-192.085342,96.561998,-192.052277,96.558001,-192.132965,96.556,-191.925247,96.557999,-192.619873,96.558001,-192.624741,96.565998,-192.667679,,,,,,,,,,,,
96.577994,-191.563309,96.581999,-191.910355,96.572007,-192.010315,96.579997,-192.034515,96.576002,-192.116821,96.573997,-191.913956,96.575999,-192.563156,96.575993,-192.686325,96.584001,-192.681061,,,,,,,,,,,,
96.59599,-191.541199,96.600004,-191.868835,96.589998,-192.018799,96.598001,-192.046204,96.594002,-192.114395,96.591998,-191.869247,96.593992,-192.603668,96.593996,-192.683914,96.601997,-192.694031,,,,,,,,,,,,
96.613995,-191.543198,96.618001,-191.887375,96.608005,-192.029694,96.615998,-192.042603,96.612,-192.140259,96.61,-191.928894,96.611997,-192.589493,96.611998,-192.615829,96.619995,-192.716339,,,,,,,,,,,,
96.631989,-191.518692,96.636004,-191.865616,96.626008,-192.053497,96.634002,-192.034515,96.630006,-192.164078,96.628006,-191.896622,96.629995,-192.598404,96.63,-192.602066,96.638,-192.64743,,,,,,,,,,,,
96.649993,-191.54361,96.654003,-191.852722,96.644,-192.038956,96.651995,-192.081741,96.648012,-192.127335,96.646005,-191.913574,96.647993,-192.603668,96.648008,-192.623947,96.655997,-192.641754,,,,,,,,,,,,
96.667994,-191.558884,96.672002,-191.839035,96.661997,-192.016373,96.669998,-192.005478,96.665997,-192.11763,96.664004,-191.909515,96.665992,-192.570053,96.665991,-192.608124,96.673992,-192.663254,,,,,,,,,,,,
96.685999,-191.48172,96.690003,-191.846283,96.680006,-191.986923,96.688,-192.059525,96.684005,-192.106339,96.682,-191.964355,96.683997,-192.590317,96.683998,-192.628784,96.691993,-192.711884,,,,,,,,,,,,
96.703993,-191.56131,96.708007,-191.866028,96.698003,-192.025635,96.705999,-192.012741,96.702005,-192.134979,96.699995,-191.911148,96.702007,-192.572495,96.701996,-192.58342,96.709998,-192.700928,,,,,,,,,,,,
96.721989,-191.543198,96.725998,-191.85997,96.715998,-192.065186,96.723999,-192.036942,96.720005,-192.135818,96.718003,-191.930481,96.719997,-192.585861,96.719997,-192.602859,96.727998,-192.69487,,,,,,,,,,,,
96.739994,-191.584198,96.744004,-191.860764,96.734,-192.016754,96.742004,-192.0793,96.738005,-192.101105,96.736003,-191.881729,96.737998,-192.607742,96.737998,-192.599625,96.745998,-192.718781,,,,,,,,,,,,
96.757997,-191.594666,96.762,-191.841049,96.752002,-192.03775,96.759994,-192.058319,96.756003,-192.097458,96.754008,-191.949036,96.756002,-192.632828,96.755998,-192.630005,96.763998,-192.675797,,,,,,,,,,,,
96.775996,-191.519104,96.780004,-191.875702,96.769996,-192.023209,96.777999,-192.017975,96.774003,-192.122894,96.771998,-191.947021,96.77399,-192.629196,96.773999,-192.604889,96.781994,-192.623108,,,,,,,,,,,,
96.793991,-191.513885,96.798001,-191.841431,96.788001,-192.097458,96.796002,-192.01918,96.791999,-192.118835,96.790003,-191.888168,96.791999,-192.607315,96.791993,-192.622299,96.800001,-192.689575,,,,,,,,,,,,
96.811995,-191.562485,96.816003,-191.841431,96.806008,-192.01474,96.814006,-192.043808,96.810006,-192.153564,96.808007,-191.947403,96.810002,-192.605682,96.809996,-192.595963,96.818002,-192.675797,,,,,,,,,,,,
96.829997,-191.529129,96.833998,-191.849884,96.824002,-192.034927,96.831996,-191.993378,96.828005,-192.135818,96.826,-191.922821,96.828002,-192.597595,96.827993,-192.627563,96.835993,-192.689987,,,,,,,,,,,,
96.847992,-191.515076,96.851997,-191.891388,96.842008,-192.01918,96.850001,-191.996185,96.846003,-192.12085,96.844002,-191.92244,96.845992,-192.597595,96.845991,-192.608536,96.853999,-192.675385,,,,,,,,,,,,
96.865994,-191.552048,96.870005,-191.866409,96.859997,-192.059113,96.868003,-192.004272,96.864006,-192.147934,96.862007,-191.909515,96.863995,-192.612579,96.863998,-192.651093,96.872001,-192.64743,,,,,,,,,,,,
96.883994,-191.55809,96.888004,-191.805206,96.878004,-192.047424,96.886001,-192.021194,96.881997,-192.09021,96.880001,-191.916794,96.882,-192.63446,96.881995,-192.64743,96.889995,-192.694031,,,,,,,,,,,,
96.901992,-191.544403,96.906005,-191.852722,96.896012,-191.974823,96.903997,-192.006699,96.9,-192.15921,96.898001,-191.918808,96.899994,-192.543732,96.900092,-192.670532,96.907993,-192.687546,,,,,,,,,,,,
96.919993,-191.560486,96.924005,-191.860382,96.914001,-192.030884,96.921998,-192.081314,96.918002,-192.156784,96.916006,-191.952255,96.917994,-192.621094,96.918999,-192.610565,96.925997,-192.669724,,,,,,,,,,,,
96.937995,-191.55928,96.942003,-191.849503,96.932,-192.090591,96.940003,-192.040588,96.936001,-192.100693,96.934009,-191.932495,96.936003,-192.590714,96.936993,-192.625961,96.943992,-192.693222,,,,,,,,,,,,
96.955997,-191.551254,96.960005,-191.884537,96.950002,-192.04097,96.958008,-192.060745,96.953997,-192.158005,96.952005,-191.961517,96.953994,-192.563156,96.954994,-192.646622,96.961999,-192.657959,,,,,,,,,,,,
96.973991,-191.521912,96.978002,-191.832977,96.967998,-192.009918,96.976002,-192.024429,96.971997,-192.128937,96.969997,-191.947403,96.971994,-192.585861,96.972993,-192.591125,96.979999,-192.673355,,,,,,,,,,,,
96.991995,-191.512268,96.996,-191.851929,96.986003,-192.044189,96.993998,-192.065979,96.99,-192.143478,96.988003,-191.918396,96.99,-192.580185,96.991,-192.642975,96.997996,-192.689987,,,,,,,,,,,,
97.009999,-191.546829,97.014001,-191.862808,97.003999,-192.028061,97.012002,-192.07608,97.008002,-192.143478,97.006003,-191.932114,97.007999,-192.598404,97.009001,-192.620697,97.015994,-192.654709,,,,,,,,,,,,
97.027994,-191.474091,97.032001,-191.847885,97.021999,-192.086975,97.030004,-192.050644,97.026004,-192.095856,97.024002,-191.900269,97.025997,-192.569641,97.026999,-192.620285,97.033995,-192.723633,,,,,,,,,,,,
97.045995,-191.507431,97.050004,-191.883347,97.040003,-192.072845,97.048004,-192.056305,97.043996,-192.162857,97.042,-191.897842,97.043992,-192.585037,97.044999,-192.627182,97.051994,-192.685944,,,,,,,,,,,,
97.063995,-191.550842,97.067998,-191.867218,97.058005,-192.093811,97.066,-192.074448,97.061999,-192.097458,97.060003,-191.95105,97.062001,-192.545364,97.062996,-192.61705,97.069993,-192.667679,,,,,,,,,,,,
97.081988,-191.527924,97.085997,-191.894623,97.076004,-192.032913,97.083997,-192.0672,97.079998,-192.107147,97.077997,-191.977661,97.079994,-192.640945,97.080991,-192.677429,97.087995,-192.740646,,,,,,,,,,,,
97.099997,-191.571747,97.104,-191.888977,97.094003,-192.031296,97.102004,-192.064774,97.097997,-192.182648,97.095997,-191.900269,97.097993,-192.615402,97.098992,-192.649872,97.105999,-192.686325,,,,,,,,,,,,
97.118,-191.526749,97.122008,-191.897049,97.112008,-192.061539,97.120003,-192.079697,97.116004,-192.189911,97.114,-191.919189,97.115998,-192.624741,97.117,-192.614609,97.124,-192.675797,,,,,,,,,,,,
97.135996,-191.571747,97.14,-191.859589,97.130001,-192.032913,97.137998,-192.03775,97.134005,-192.204437,97.132004,-191.940964,97.133991,-192.586243,97.134991,-192.64743,97.141992,-192.711075,,,,,,,,,,,,
97.153996,-191.564102,97.158004,-191.89624,97.148005,-192.05751,97.156,-192.061157,97.151998,-192.169312,97.15,-191.956284,97.151999,-192.575317,97.152993,-192.625153,97.159995,-192.692001,,,,,,,,,,,,
97.171995,-191.509857,97.176004,-191.883347,97.165996,-192.072021,97.174004,-192.018799,97.170001,-192.170532,97.167995,-191.965576,97.169989,-192.576141,97.171291,-192.592346,97.177998,-192.708633,,,,,,,,,,,,
97.189993,-191.559692,97.194005,-191.903488,97.184,-192.063553,97.192,-192.084549,97.188,-192.155182,97.186003,-191.941376,97.188003,-192.624329,97.189991,-192.609344,97.195997,-192.680252,,,,,,,,,,,,
97.207991,-191.548035,97.211999,-191.820511,97.202024,-192.097458,97.210001,-192.066391,97.205997,-192.174149,97.204003,-191.948227,97.205992,-192.59436,97.207999,-192.640945,97.213992,-192.649872,,,,,,,,,,,,
97.225997,-191.51268,97.229999,-191.851929,97.219999,-192.034927,97.227995,-192.079697,97.223997,-192.129349,97.222002,-191.938141,97.223993,-192.616623,97.225992,-192.610565,97.231994,-192.708633,,,,,,,,,,,,
97.243998,-191.588623,97.248003,-191.868042,97.238004,-192.050262,97.245999,-192.006287,97.242008,-192.192734,97.240004,-191.917175,97.242001,-192.576538,97.243994,-192.56723,97.249995,-192.686737,,,,,,,,,,,,
97.261989,-191.546036,97.265997,-191.861588,97.256004,-192.059525,97.263998,-192.00708,97.260004,-192.137405,97.258003,-191.887375,97.259992,-192.63324,97.261991,-192.628403,97.267996,-192.692001,,,,,,,,,,,,
97.279992,-191.548447,97.284,-191.840225,97.274005,-192.03331,97.282002,-192.022415,97.277997,-192.191925,97.276003,-191.961136,97.277997,-192.557098,97.279995,-192.616623,97.285996,-192.659592,,,,,,,,,,,,
97.297992,-191.530762,97.302,-191.859589,97.291995,-192.103912,97.299997,-192.038956,97.296009,-192.188278,97.294004,-191.919601,97.296005,-192.573288,97.297996,-192.64418,97.303995,-192.632446,,,,,,,,,,,,
97.315993,-191.520309,97.320003,-191.882141,97.310004,-192.091415,97.317999,-192.073242,97.313999,-192.161652,97.312004,-191.947815,97.313997,-192.598404,97.315996,-192.650253,97.321993,-192.692001,,,,,,,,,,,,
97.33399,-191.568527,97.338006,-191.860764,97.327995,-192.052277,97.335998,-192.107559,97.332004,-192.139038,97.329996,-192.002258,97.331995,-192.58667,97.333997,-192.621506,97.339999,-192.684311,,,,,,,,,,,,
97.35199,-191.483734,97.356001,-191.820099,97.346002,-192.03775,97.353999,-192.03331,97.349996,-192.16568,97.348003,-191.954681,97.349991,-192.610977,97.35199,-192.628403,97.358002,-192.677429,,,,,,,,,,,,
97.369993,-191.571335,97.374005,-191.859177,97.364003,-192.006287,97.372005,-192.063965,97.368007,-192.185471,97.366006,-191.918396,97.368004,-192.635681,97.369995,-192.660812,97.375995,-192.648651,,,,,,,,,,,,
97.387991,-191.542816,97.392,-191.873688,97.382,-192.058319,97.389998,-192.02887,97.386,-192.148727,97.383998,-191.96637,97.385995,-192.631638,97.387996,-192.62352,97.393996,-192.661194,,,,,,,,,,,,
97.405998,-191.506256,97.410007,-191.847488,97.399999,-192.059525,97.408005,-192.044189,97.404,-192.119263,97.402023,-191.90834,97.403998,-192.587051,97.406002,-192.634888,97.411998,-192.719971,,,,,,,,,,,,
97.423995,-191.523117,97.427999,-191.886963,97.418002,-192.066391,97.425997,-192.074066,97.422004,-192.161224,97.420011,-191.954681,97.421995,-192.598816,97.423997,-192.59639,97.429996,-192.674194,,,,,,,,,,,,
97.441993,-191.533173,97.446,-191.813248,97.435999,-192.101486,97.444004,-192.034927,97.440002,-192.147095,97.438007,-191.937347,97.439999,-192.568832,97.442,-192.612579,97.447999,-192.70459,,,,,,,,,,,,
97.459994,-191.570953,97.464003,-191.863983,97.454012,-192.042603,97.461994,-192.075668,97.458003,-192.179428,97.456001,-191.934128,97.457991,-192.544937,97.459999,-192.62677,97.465998,-192.687546,,,,,,,,,,,,
97.477996,-191.547241,97.482004,-191.846283,97.472,-192.026459,97.479995,-192.042603,97.475999,-192.126511,97.473996,-191.97081,97.475996,-192.5737,97.477999,-192.563995,97.483997,-192.674988,,,,,,,,,,,,
97.495993,-191.511475,97.500001,-191.841431,97.490006,-192.081314,97.497999,-192.052277,97.494008,-192.15477,97.492001,-191.957901,97.493995,-192.582626,97.496004,-192.616623,97.501995,-192.663254,,,,,,,,,,,,
97.513995,-191.53035,97.517998,-191.879715,97.508006,-192.043808,97.516012,-192.024033,97.512006,-192.191925,97.509999,-191.900269,97.511997,-192.60408,97.514004,-192.615021,97.519992,-192.66687,,,,,,,,,,,,
97.531995,-191.502625,97.536003,-191.876495,97.526004,-192.075287,97.534001,-192.034515,97.529999,-192.138626,97.528003,-191.916382,97.529999,-192.600845,97.531994,-192.59436,97.537997,-192.658371,,,,,,,,,,,,
97.549992,-191.50946,97.554005,-191.843445,97.544006,-192.037323,97.552001,-192.038162,97.548002,-192.14064,97.546001,-191.933716,97.547994,-192.572067,97.549998,-192.610565,97.556,-192.673355,,,,,,,,,,,,
97.56799,-191.548035,97.572004,-191.855148,97.562003,-192.056305,97.57,-192.015961,97.566003,-192.174149,97.564006,-191.995804,97.565991,-192.605682,97.568001,-192.570465,97.573991,-192.613388,,,,,,,,,,,,
97.585996,-191.499008,97.590001,-191.842651,97.580005,-192.065979,97.587995,-192.062759,97.583996,-192.168518,97.581997,-191.957489,97.584002,-192.583817,97.585997,-192.613007,97.591997,-192.686325,,,,,,,,,,,,
97.603995,-191.519104,97.608005,-191.890182,97.598003,-192.029282,97.606001,-192.057938,97.602004,-192.143066,97.599999,-192.012741,97.602004,-192.592728,97.603995,-192.638931,97.609997,-192.709442,,,,,,,,,,,,
97.621998,-191.517487,97.625998,-191.85231,97.616003,-192.112793,97.624003,-192.065186,97.620007,-192.144699,97.618,-191.974823,97.620002,-192.588684,97.621994,-192.616241,97.627994,-192.676208,,,,,,,,,,,,
97.640005,-191.513885,97.644002,-191.847076,97.633999,-192.055084,97.642003,-192.076874,97.638,-192.153564,97.635999,-191.997406,97.637995,-192.593567,97.639991,-192.593567,97.645995,-192.705399,,,,,,,,,,,,
97.657993,-191.526749,97.662001,-191.830978,97.652001,-192.087769,97.66,-192.042191,97.656,-192.171326,97.654005,-191.991776,97.655999,-192.611359,97.657998,-192.621506,97.663993,-192.70578,,,,,,,,,,,,
97.675991,-191.520706,97.680002,-191.871262,97.670004,-192.09787,97.678004,-192.01474,97.674003,-192.205261,97.672,-191.965149,97.674003,-192.625961,97.675997,-192.570465,97.681994,-192.661194,,,,,,,,,,,,
97.693996,-191.525925,97.698003,-191.941788,97.688,-192.074066,97.696002,-192.032089,97.692004,-192.200409,97.690002,-191.973236,97.691997,-192.634048,97.693992,-192.612167,97.699997,-192.709045,,,,,,,,,,,,
97.711993,-191.532349,97.716004,-191.826538,97.706,-192.02887,97.714004,-192.130569,97.710004,-192.130951,97.708001,-191.972015,97.709994,-192.602448,97.712001,-192.643387,97.718,-192.714325,,,,,,,,,,,,
97.730005,-191.509048,97.734002,-191.82373,97.723998,-192.084137,97.731998,-192.026459,97.728002,-192.124496,97.725996,-191.988525,97.727994,-192.619873,97.729997,-192.634888,97.735994,-192.701736,,,,,,,,,,,,
97.747996,-191.527924,97.752003,-191.845871,97.742004,-192.044189,97.75,-192.074066,97.746005,-192.187073,97.744001,-192.003052,97.745997,-192.591507,97.747995,-192.632034,97.753995,-192.658371,,,,,,,,,,,,
97.765996,-191.502213,97.769998,-191.840637,97.760001,-192.059937,97.767994,-192.047424,97.764011,-192.234344,97.761998,-191.953064,97.764005,-192.598404,97.765995,-192.603287,97.771993,-192.683914,,,,,,,,,,,,
97.783996,-191.49942,97.788002,-191.902283,97.778003,-192.038956,97.785999,-192.046204,97.781999,-192.184662,97.78,-191.945007,97.782,-192.647842,97.783997,-192.634048,97.789991,-192.668091,,,,,,,,,,,,
97.801995,-191.530762,97.806002,-191.878922,97.796002,-192.108353,97.804004,-192.072845,97.799999,-192.205261,97.798002,-191.957489,97.799998,-192.578964,97.801996,-192.585449,97.808001,-192.667679,,,,,,,,,,,,
97.819998,-191.53035,97.823998,-191.818466,97.814004,-192.099884,97.822003,-192.030075,97.818003,-192.180222,97.816004,-191.967972,97.817994,-192.600037,97.819994,-192.618652,97.826008,-192.68309,,,,,,,,,,,,
97.837997,-191.538773,97.841994,-191.865616,97.832007,-192.043808,97.839999,-192.063965,97.835995,-192.15921,97.834,-191.949036,97.835998,-192.615829,97.837996,-192.60408,97.843996,-192.651093,,,,,,,,,,,,
97.855997,-191.521118,97.860001,-191.850708,97.850001,-192.042984,97.858003,-192.058731,97.854003,-192.171753,97.851994,-191.985718,97.854,-192.610977,97.855996,-192.613388,97.861993,-192.698105,,,,,,,,,,,,
97.87399,-191.463654,97.878003,-191.832977,97.868008,-192.072021,97.875998,-192.030075,97.872001,-192.164871,97.870004,-191.976456,97.872001,-192.632034,97.873992,-192.608932,97.879998,-192.710663,,,,,,,,,,,,
97.891994,-191.528336,97.896002,-191.886963,97.885999,-192.085342,97.894001,-192.062347,97.889999,-192.186676,97.887995,-191.993378,97.889996,-192.60611,97.891995,-192.632034,97.897997,-192.69162,,,,,,,,,,,,
97.909996,-191.499008,97.913999,-191.834198,97.904003,-192.099884,97.912005,-192.060333,97.908005,-192.160843,97.905999,-191.978851,97.907993,-192.624329,97.91,-192.667679,97.916003,-192.714706,,,,,,,,,,,,
97.927995,-191.547623,97.932004,-191.847885,97.922004,-192.045822,97.929999,-192.026459,97.926006,-192.217377,97.924002,-191.994598,97.925995,-192.587463,97.927999,-192.598816,97.933994,-192.680679,,,,,,,,,,,,
97.945989,-191.522705,97.949997,-191.875702,97.940004,-192.047043,97.947996,-192.074066,97.944004,-192.175369,97.941997,-192.031296,97.943991,-192.592346,97.945999,-192.635681,97.951994,-192.70459,,,,,,,,,,,,
97.963996,-191.519104,97.967996,-191.900681,97.958001,-192.082916,97.965997,-192.047424,97.961996,-192.143066,97.959998,-191.953476,97.961993,-192.630417,97.963998,-192.632034,97.969998,-192.693222,,,,,,,,,,,,
97.981998,-191.532349,97.986002,-191.91275,97.976,-192.049438,97.984001,-192.107559,97.980007,-192.19516,97.978006,-192.026047,97.980001,-192.553055,97.982003,-192.609756,97.988,-192.653488,,,,,,,,,,,,
97.999993,-191.486557,98.004006,-191.884949,97.994008,-192.041763,98.002,-192.082123,97.998,-192.142273,97.996,-191.985306,97.997996,-192.604477,97.999999,-192.61705,98.006001,-192.686325,,,,,,,,,,,,
98.017996,-191.531555,98.021997,-191.890182,98.012001,-192.065567,98.019999,-192.07486,98.015996,-192.14064,98.014009,-191.949036,98.015993,-192.590317,98.017993,-192.638123,98.024,-192.709854,,,,,,,,,,,,
98.035991,-191.513474,98.040009,-191.894226,98.030002,-192.047836,98.037995,-192.086975,98.033995,-192.190292,98.031998,-191.964355,98.033999,-192.561966,98.035993,-192.562363,98.041996,-192.643768,,,,,,,,,,,,
98.053996,-191.56369,98.057999,-191.868835,98.048007,-192.085342,98.056,-192.061157,98.052,-192.203247,98.050002,-192.047836,98.052,-192.608932,98.053995,-192.592346,98.059997,-192.668518,,,,,,,,,,,,
98.071996,-191.554459,98.075999,-191.83461,98.065996,-192.063171,98.07401,-192.064774,98.070002,-192.150742,98.068003,-191.984924,98.069996,-192.551041,98.071991,-192.638504,98.077992,-192.726486,,,,,,,,,,,,
98.089996,-191.493378,98.093998,-191.866409,98.083996,-192.101486,98.091999,-192.09465,98.087999,-192.180603,98.085997,-191.996185,98.087998,-192.611786,98.089992,-192.642166,98.09599,-192.674576,,,,,,,,,,,,
98.107994,-191.507843,98.112001,-191.914368,98.102016,-192.043808,98.109997,-192.082916,98.106006,-192.201202,98.104002,-192.019592,98.106004,-192.604889,98.108002,-192.668518,98.114,-192.72081,,,,,,,,,,,,
98.125988,-191.53598,98.13,-191.843063,98.120004,-192.048218,98.127999,-192.112793,98.124001,-192.162857,98.122,-191.981689,98.123998,-192.602448,98.125996,-192.615402,98.131993,-192.74472,,,,,,,,,,,,
98.14399,-191.507431,98.147996,-191.860764,98.138001,-192.043808,98.145994,-192.116028,98.142005,-192.178589,98.139999,-191.98613,98.141994,-192.587051,98.143994,-192.645828,98.149992,-192.656769,,,,,,,,,,,,
98.16199,-191.525116,98.166,-191.849091,98.155998,-192.033722,98.164003,-192.062759,98.159997,-192.229477,98.158001,-192.021606,98.159997,-192.568024,98.161995,-192.624329,98.167995,-192.676605,,,,,,,,,,,,
98.179999,-191.553253,98.184003,-191.911148,98.174,-192.107559,98.182001,-192.07486,98.178003,-192.218185,98.176001,-191.963562,98.178,-192.648651,98.179995,-192.570053,98.185993,-192.675797,,,,,,,,,,,,
98.198003,-191.516693,98.202004,-191.849884,98.192001,-192.086975,98.2,-192.086151,98.196005,-192.144287,98.193998,-191.935333,98.195993,-192.576141,98.198005,-192.594757,98.203995,-192.724854,,,,,,,,,,,,
98.215993,-191.560486,98.220002,-191.875702,98.210007,-191.989349,98.217998,-192.074066,98.214001,-192.185059,98.211995,-192.01474,98.213999,-192.593567,98.215992,-192.566818,98.221996,-192.64743,,,,,,,,,,,,
98.233996,-191.521118,98.238007,-191.872467,98.228007,-192.092636,98.236001,-192.11763,98.232004,-192.15477,98.230006,-192.005478,98.231998,-192.608932,98.233996,-192.588684,98.239996,-192.699707,,,,,,,,,,,,
98.251989,-191.501831,98.256,-191.901062,98.246004,-192.073654,98.254,-192.100266,98.249998,-192.216553,98.247996,-191.980072,98.249999,-192.572067,98.251998,-192.6138,98.258,-192.678238,,,,,,,,,,,,
98.269989,-191.509857,98.274003,-191.889801,98.263997,-192.111588,98.271996,-192.096252,98.267999,-192.192337,98.266003,-191.987732,98.26799,-192.627991,98.269997,-192.611359,98.275993,-192.634048,,,,,,,,,,,,
98.288004,-191.519104,98.292001,-191.884949,98.282003,-192.070831,98.290002,-192.05307,98.285997,-192.172546,98.283996,-192.00386,98.285999,-192.613388,98.287998,-192.593567,98.293998,-192.685944,,,,,,,,,,,,
98.305999,-191.514267,98.310006,-191.873688,98.300001,-192.039749,98.307996,-192.095032,98.304005,-192.221008,98.302025,-191.985306,98.303993,-192.609344,98.305997,-192.587051,98.311998,-192.698486,,,,,,,,,,,,
98.323991,-191.529129,98.328,-191.902283,98.317998,-192.035736,98.325997,-192.111176,98.322012,-192.161652,98.319998,-191.952667,98.321997,-192.619476,98.323999,-192.612167,98.329992,-192.682281,,,,,,,,,,,,
98.341987,-191.509857,98.346005,-191.879303,98.335999,-192.069214,98.344002,-192.110779,98.340001,-192.200821,98.337996,-192.042984,98.339999,-192.624329,98.341994,-192.597595,98.347999,-192.71756,,,,,,,,,,,,
98.359997,-191.585815,98.364,-191.918396,98.354005,-192.061539,98.362006,-192.093018,98.358009,-192.248901,98.355999,-192.047043,98.358003,-192.565598,98.359998,-192.603287,98.365997,-192.682693,,,,,,,,,,,,
98.377992,-191.531555,98.381999,-191.894623,98.371999,-192.068802,98.38,-192.106339,98.376002,-192.15033,98.373996,-191.993378,98.375993,-192.572906,98.377991,-192.608932,98.383993,-192.672562,,,,,,,,,,,,
98.395992,-191.484146,98.400001,-191.887787,98.390006,-192.076462,98.397999,-192.105927,98.393997,-192.230698,98.392001,-192.002258,98.393996,-192.60408,98.395995,-192.605301,98.401994,-192.701355,,,,,,,,,,,,
98.413997,-191.523911,98.418008,-191.895828,98.407999,-192.030884,98.415998,-192.151962,98.412009,-192.170532,98.409997,-191.986511,98.412003,-192.623108,98.413995,-192.640137,98.420001,-192.612579,,,,,,,,,,,,
98.431989,-191.518692,98.435998,-191.875702,98.426006,-192.040588,98.434,-192.091415,98.43,-192.226669,98.428001,-192.022415,98.429996,-192.604477,98.432,-192.60611,98.437993,-192.70459,,,,,,,,,,,,
98.449996,-191.55928,98.453999,-191.891388,98.444001,-192.04097,98.451999,-192.111176,98.448005,-192.187073,98.446014,-192.038162,98.448,-192.600037,98.449997,-192.636078,98.455999,-192.713898,,,,,,,,,,,,
98.467992,-191.496582,98.471997,-191.868835,98.462002,-192.05751,98.469997,-192.032501,98.466,-192.223022,98.464003,-192.084961,98.465995,-192.602448,98.46799,-192.640137,98.473998,-192.685532,,,,,,,,,,,,
98.485994,-191.542404,98.490008,-191.903076,98.480003,-192.077286,98.488,-192.038162,98.484009,-192.229477,98.482002,-192.022827,98.483997,-192.581787,98.485994,-192.624741,98.491996,-192.688766,,,,,,,,,,,,
